Player,Link,Tm,Money,Signed Using,Year
Admiral Schofield,schofad01,WAS,898310,MLE,2020
KZ Okpala,okpalkz01,MIA,898310,MLE,2020
Eric Paschall,pascher01,GSW,898310,MLE,2020
Nicolas Claxton,claxtni01,BRK,898310,Minimum Salary,2020
Justin James,jamesju01,SAC,898310,Minimum Salary,2020
Jalen Lecque,lecquja01,PHO,898310,Cap Space,2020
Ignas Brazdeikis,brazdig01,NYK,898310,Minimum Salary,2020
Talen Horton-Tucker,hortota01,LAL,898310,Minimum Salary,2020
Daniel Gafford,gaffoda01,CHI,898310,Minimum Salary,2020
Alen Smailagic,smailal01,GSW,898310,MLE,2020
Matt Thomas,thomama02,TOR,898310,MLE,2020
Miye Oni,onimi01,UTA,898310,Minimum Salary,2020
Dewan Hernandez,hernade01,TOR,898310,MLE,2020
Terence Davis,daviste02,TOR,898310,Minimum Salary,2020
Wenyen Gabriel,gabriwe01,POR,898310,Minimum Salary,2020
Naz Reid,reidna01,MIN,898310,MLE,2020
Jalen McDaniels,mcdanja01,CHO,898310,Minimum Salary,2020
Caleb Martin,martica02,CHO,898310,Minimum Salary,2020
Shaquille Harrison,harrish01,CHI,898310,Minimum Salary,2020
Javonte Green,greenja02,BOS,898310,Minimum Salary,2020
Damion Lee,leeda03,GSW,842327,MLE,2020
Khyri Thomas,thomakh01,DET,838464,MLE,2020
Jonah Bolden,boldejo01,PHO,81678,,2020
Kyle Korver,korveky01,PHO,3440000,,2020
Kyle Korver,korveky01,MIL,2564753,Minimum Salary,2020
Juwan Morgan,morgaju01,UTA,746054,Minimum Salary,2020
Markieff Morris,morrima02,DET,2241808,,2020
Markieff Morris,morrima02,LAL,1750000,DPE,2020
Marquese Chriss,chrisma01,GSW,758804,,2020
Marquese Chriss,chrisma01,GSW,654468,Minimum Salary,2020
Marvin Williams,willima02,CHO,15006250,,2020
Cole Aldrich,aldrico01,MIN,685340,,2020
Shaun Livingston,livinsh01,GSW,666667,,2020
Marvin Williams,willima02,MIL,956349,Minimum Salary,2020
Michael Kidd-Gilchrist,kiddgmi01,CHO,13000000,,2020
Rayjon Tucker,tuckera01,UTA,578573,Minimum Salary,2020
Chris Clemons,clemoch01,HOU,568422,MLE,2020
Michael Kidd-Gilchrist,kiddgmi01,DAL,810763,Minimum Salary,2020
Brandon Goodwin,goodwbr01,ATL,522738,Minimum Salary,2020
Mychal Mulder,muldemy01,GSW,187782,Minimum Salary,2020
Mychal Mulder,muldemy01,GSW,50752,,2020
Anzejs Pasecniks,pasecan01,WAS,482144,Minimum Salary,2020
Patrick Patterson,pattepa01,LAC,2331593,Minimum Salary,2020
Chris Silva,silvach01,MIA,466918,MLE,2020
Dakari Johnson,johnsda04,MEM,459414,,2020
Iman Shumpert,shumpim01,BRK,419443,,2020
Max Strus,strusma01,BOS,415414,,2020
Justin Robinson,robinju01,WAS,395866,,2020
Ivan Rabb,rabbiv01,MEM,371758,,2020
Norvel Pelle,pelleno01,PHI,350189,Minimum Salary,2020
Ky Bowman,bowmaky01,GSW,350189,MLE,2020
Juan Toscano-Anderson,toscaju01,GSW,350189,MLE,2020
A.J. Hammons,hammoaj01,MIA,350087,,2020
Festus Ezeli,ezelife01,POR,333333,,2020
C.J. Watson,watsocj01,ORL,333333,,2020
Stanton Kidd,kiddst01,UTA,250000,,2020
Joe Johnson,johnsjo02,DET,220000,,2020
Jemerrio Jones,jonesje01,WAS,199000,,2020
Jontay Porter,portejo01,MEM,197933,Minimum Salary,2020
Patrick Patterson,pattepa01,OKC,737067,,2020
Pau Gasol,gasolpa01,SAS,5100000,,2020
Pau Gasol,gasolpa01,POR,2564753,,2020
Reggie Jackson,jacksre01,DET,17286956,,2020
Reggie Jackson,jacksre01,LAC,734025,Minimum Salary,2020
Joe Chealey,chealjo01,CHO,163356,Minimum Salary,2020
Cameron Payne,payneca01,TOR,150000,,2020
Ryan Anderson,anderry01,MIA,5214583,,2020
Ryan Anderson,anderry01,HOU,500000,,2020
Timothe Luwawu-Cabarrot,luwawti01,BRK,654468,Minimum Salary,2020
Troy Williams,willitr02,HOU,122741,,2020
Johnathan Williams,willijo04,WAS,106181,,2020
Timothe Luwawu-Cabarrot,luwawti01,BRK,189702,,2020
Donta Hall,halldo01,DET,101504,,2020
Yante Maten,matenya01,MIA,100000,,2020
Jaylen Adams,adamsja01,ATL,100000,,2020
Justin Anderson,anderju01,BRK,98144,,2020
Demetrius Jackson,jacksde01,BOS,92857,,2020
Jeremy Pargo,pargoje01,GSW,91557,,2020
Chasson Randle,randlch01,GSW,91557,Minimum Salary,2020
Troy Daniels,danietr01,LAL,2028594,,2020
Josh Magette,magetjo01,ORL,81678,,2020
Jarrod Uthoff,uthofja01,MEM,81678,,2020
Dusty Hannahs,hannadu01,MEM,81678,,2020
Troy Daniels,danietr01,DEN,481000,Minimum Salary,2020
J.P. Macura,macurjp01,CLE,81678,,2020
Sheldon Mac,mcclesh01,CLE,81678,Minimum Salary,2020
Tyler Cook,cookty01,CLE,101504,,2020
Eric Mika,mikaer01,SAC,50752,,2020
Zach Norvell,norveza01,GSW,50752,,2020
Malik Newman,newmama01,CLE,50752,,2020
Marques Bolden,boldema01,CLE,50752,,2020
Sir'Dominic Pointer,pointsi01,CLE,50752,Minimum Salary,2020
Paul Watson,watsopa01,ATL,50752,,2020
Tyler Cook,cookty01,CLE,50000,,2020
William Howard,howarwi01,UTA,50000,,2020
Isaiah Taylor,taylois01,TOR,50000,,2020
Tyler Lydon,lydonty01,SAC,50000,,2020
Hollis Thompson,thompho01,SAC,50000,,2020
Tyler Ulis,ulisty01,SAC,50000,,2020
Stephen Curry,curryst01,GSW,37457154,Bird Rights,2019
Chris Paul,paulch01,HOU,35654150,,2019
Russell Westbrook,westbru01,OKC,35654150,Bird Rights,2019
LeBron James,jamesle01,LAL,35654150,,2019
Blake Griffin,griffbl01,DET,32088932,Bird Rights,2019
Gordon Hayward,haywago01,BOS,31214295,Cap space,2019
Kyle Lowry,lowryky01,TOR,31200000,Bird Rights,2019
Paul George,georgpa01,OKC,30560700,Maximum Salary,2019
Mike Conley,conlemi01,MEM,30521116,Cap Space,2019
James Harden,hardeja01,HOU,30431854,Bird Rights,2019
Kevin Durant,duranke01,GSW,30000000,,2019
Paul Millsap,millspa01,DEN,29730769,Cap space,2019
Al Horford,horfoal01,BOS,28928710,Cap Space,2019
Damian Lillard,lillada01,POR,27977689,1st Round Pick,2019
DeMar DeRozan,derozde01,SAS,27739975,Cap Space,2019
Chris Bosh,boshch01,MIA,26837720,,2019
Otto Porter,porteot01,CHI,26011913,Bird Rights,2019
Jrue Holiday,holidjr01,NOP,25976111,Bird Rights,2019
CJ McCollum,mccolcj01,POR,25759766,1st Round Pick,2019
Carmelo Anthony,anthoca01,ATL,25534253,,2019
Andrew Wiggins,wiggian01,MIN,25467250,1st Round Pick,2019
Joel Embiid,embiijo01,PHI,25467250,1st Round Pick,2019
Bradley Beal,bealbr01,WAS,25434263,Cap Space,2019
Anthony Davis,davisan02,NOP,25434263,1st Round Pick,2019
Andre Drummond,drumman01,DET,25434263,Cap Space,2019
Hassan Whiteside,whiteha01,MIA,25434263,Cap Space,2019
Nikola Jokic,jokicni01,DEN,24605181,,2019
Steven Adams,adamsst01,OKC,24157304,1st Round Pick,2019
Giannis Antetokounmpo,antetgi01,MIL,24157304,1st Round Pick,2019
Kevin Love,loveke01,CLE,24119025,Bird Rights,2019
Marc Gasol,gasolma01,TOR,24119025,Bird Rights,2019
Chandler Parsons,parsoch01,MEM,24107258,Cap Space,2019
Harrison Barnes,barneha02,SAC,24107258,Cap Space,2019
Nicolas Batum,batumni01,CHO,24000000,Cap Space,2019
Rudy Gobert,goberru01,UTA,23241573,1st Round Pick,2019
Kawhi Leonard,leonaka01,TOR,23114067,Bird Rights,2019
DeAndre Jordan,jordade01,NYK,22900000,,2019
LaMarcus Aldridge,aldrila01,SAS,22347015,Cap Space,2019
Serge Ibaka,ibakase01,TOR,21666667,Cap space,2019
Aaron Gordon,gordoaa01,ORL,21590909,,2019
Danilo Gallinari,gallida01,LAC,21587579,Sign and Trade,2019
Victor Oladipo,oladivi01,IND,21000000,1st Round Pick,2019
Jimmy Butler,butleji01,PHI,20445779,Bird Rights,2019
Ryan Anderson,anderry01,MIA,20421546,Cap Space,2019
Kyrie Irving,irvinky01,BOS,20099189,Bird Rights,2019
Jabari Parker,parkeja01,WAS,20000000,,2019
Zach LaVine,lavinza01,CHI,19500000,,2019
Tyler Johnson,johnsty01,PHO,19245370,Cap Space,2019
John Wall,walljo01,WAS,19169800,Bird Rights,2019
Jeff Teague,teaguje01,MIN,19000000,Cap space,2019
George Hill,hillge01,MIL,19000000,Cap space,2019
Klay Thompson,thompkl01,GSW,18988725,1st Round Pick,2019
Dwight Howard,howardw01,BRK,18919725,,2019
Wesley Matthews,matthwe02,NYK,18622514,,2019
Enes Kanter,kanteen01,NYK,18622514,,2019
Joakim Noah,noahjo01,NYK,18530000,,2019
Allen Crabbe,crabbal01,BRK,18500000,Cap Space,2019
Goran Dragic,dragigo01,MIA,18109175,Bird Rights,2019
Kent Bazemore,bazemke01,ATL,18089887,Cap Space,2019
Evan Turner,turneev01,POR,17868852,Cap Space,2019
Draymond Green,greendr01,GSW,17469565,Bird Rights,2019
Tristan Thompson,thomptr01,CLE,17469565,Bird Rights,2019
Tim Hardaway,hardati02,DAL,17325000,Cap space,2019
Reggie Jackson,jacksre01,DET,17043478,Bird Rights,2019
Evan Fournier,fournev01,ORL,17000000,Cap Space,2019
Bismack Biyombo,biyombi01,CHO,17000000,Cap Space,2019
Derrick Favors,favorde01,UTA,16900000,,2019
Jonas Valanciunas,valanjo01,MEM,16539326,1st Round Pick,2019
Gary Harris,harriga01,DEN,16517857,1st Round Pick,2019
Andre Iguodala,iguodan01,GSW,16000000,Bird Rights,2019
Timofey Mozgov,mozgoti01,ORL,16000000,Cap Space,2019
Ian Mahinmi,mahinia01,WAS,15944154,Cap Space,2019
Dennis Schroder,schrode01,OKC,15500000,1st Round Pick,2019
DeMarre Carroll,carrode01,BRK,15400000,Cap Space,2019
Clint Capela,capelca01,HOU,15293104,,2019
Gorgui Dieng,dienggo01,MIN,15170787,1st Round Pick,2019
Pau Gasol,gasolpa01,SAS,15100000,,2019
Eric Bledsoe,bledser01,MIL,15000000,Bird Rights,2019
Trevor Ariza,arizatr01,WAS,15000000,Cap Space,2019
Ricky Rubio,rubiori01,UTA,14975000,1st Round Pick,2019
Tobias Harris,harrito02,PHI,14800000,Bird Rights,2019
J.R. Smith,smithjr01,CLE,14720000,Bird Rights,2019
James Johnson,johnsja01,MIA,14651700,Cap space,2019
Brandon Knight,knighbr03,CLE,14631250,,2019
Robin Lopez,lopezro01,CHI,14357750,Cap Space,2019
Luol Deng,denglu01,LAL,14354067,,2019
Marvin Williams,willima02,CHO,14087500,Cap Space,2019
Taj Gibson,gibsota01,MIN,14000000,Cap space,2019
Jeremy Lin,linje01,ATL,13768421,,2019
Thaddeus Young,youngth01,IND,13764045,Bird Rights,2019
Kenneth Faried,farieke01,BRK,13764045,,2019
Tyson Chandler,chandty01,PHO,13585000,,2019
Marcin Gortat,gortama01,LAC,13565218,,2019
Cody Zeller,zelleco01,CHO,13528090,1st Round Pick,2019
Eric Gordon,gordoer01,HOU,13500375,Cap Space,2019
Joe Ingles,inglejo01,UTA,13045455,Bird Rights,2019
Michael Kidd-Gilchrist,kiddgmi01,CHO,13000000,1st Round Pick,2019
Khris Middleton,middlkh01,MIL,13000000,Bird Rights,2019
Mason Plumlee,plumlma01,DEN,12917808,Cap space,2019
Wilson Chandler,chandwi01,LAC,12800562,,2019
Nikola Vucevic,vucevni01,ORL,12750000,Bird Rights,2019
Jordan Clarkson,clarkjo01,CLE,12500000,Cap Space,2019
Miles Plumlee,plumlmi01,ATL,12500000,Bird Rights,2019
Nikola Mirotic,mirotni01,MIL,12500000,Cap space,2019
Tyreke Evans,evansty01,IND,12400000,,2019
Courtney Lee,leeco01,DAL,12253780,Cap Space,2019
Solomon Hill,hillso01,NOP,12252928,Cap Space,2019
J.J. Redick,redicjj01,PHI,12250000,,2019
Kelly Olynyk,olynyke01,MIA,12137527,Cap space,2019
Avery Bradley,bradlav01,MEM,12000000,,2019
Austin Rivers,riverau01,PHO,12000000,,2019
Kentavious Caldwell-Pope,caldwke01,LAL,12000000,,2019
Kemba Walker,walkeke02,CHO,12000000,1st Round Pick,2019
Will Barton,bartowi01,DEN,11830358,,2019
T.J. Warren,warretj01,PHO,11750000,1st Round Pick,2019
Zach Randolph,randoza01,DAL,11692308,,2019
Marcus Smart,smartma01,BOS,11660716,,2019
Patty Mills,millspa02,SAS,11571429,Bird Rights,2019
Dion Waiters,waitedi01,MIA,11550000,Cap space,2019
Alec Burks,burksal01,SAC,11536515,1st Round Pick,2019
John Henson,hensojo01,CLE,11327466,1st Round Pick,2019
Jusuf Nurkic,nurkiju01,POR,11111111,,2019
Iman Shumpert,shumpim01,HOU,11011234,Bird Rights,2019
Maurice Harkless,harklma01,POR,10837079,Cap Space,2019
Tony Snell,snellto01,MIL,10607143,Cap space,2019
Meyers Leonard,leoname01,POR,10595506,Cap Space,2019
Terrence Ross,rosste01,ORL,10500000,Rookie scale extension,2019
Bojan Bogdanovic,bogdabo02,IND,10500000,Cap space,2019
Robert Covington,covinro01,MIN,10464092,Cap Space,2019
Rudy Gay,gayru01,SAS,10087200,Non-Bird Rights,2019
Jon Leuer,leuerjo01,DET,10002681,Cap Space,2019
Andre Roberson,roberan03,OKC,10000000,Bird Rights,2019
Danny Green,greenda02,TOR,10000000,Bird Rights,2019
Darren Collison,collida01,IND,10000000,Cap space,2019
Dwight Powell,poweldw01,DAL,9631250,Cap Space,2019
Matthew Dellavedova,dellama01,CLE,9607500,Cap Space,2019
Dante Exum,exumda01,UTA,9600000,Cap Space,2019
Jared Dudley,dudleja01,BRK,9530000,Cap Space,2019
Norman Powell,powelno01,TOR,9367200,Cap Space,2019
Josh Richardson,richajo01,MIA,9367200,Minimum Salary,2019
Bogdan Bogdanovic,bogdabo01,SAC,9000000,Cap space,2019
Rajon Rondo,rondora01,LAL,9000000,,2019
E'Twaun Moore,mooreet01,NOP,8808685,Cap Space,2019
Kosta Koufos,koufoko01,SAC,8739500,Cap Space,2019
Jerami Grant,grantje01,OKC,8653847,,2019
Fred VanVleet,vanvlfr01,TOR,8653847,Bird Rights,2019
Kyle Anderson,anderky01,MEM,8641000,MLE,2019
Julius Randle,randlju01,NOP,8641000,MLE,2019
Markieff Morris,morrima02,NOP,8600000,,2019
Jerryd Bayless,bayleje01,MIN,8575916,Cap Space,2019
Cristiano Felicio,feliccr01,CHI,8470980,Cap space,2019
Markelle Fultz,fultzma01,ORL,8339880,1st Round Pick,2019
C.J. Miles,milescj01,MEM,8333333,MLE,2019
Joe Harris,harrijo01,BRK,8333333,Early Bird Rights,2019
Shaun Livingston,livinsh01,GSW,8307692,Bird Rights,2019
Deandre Ayton,aytonde01,PHO,8165160,1st Round Pick,2019
Lou Williams,willilo02,LAC,8000000,Cap Space,2019
Garrett Temple,templga01,LAC,8000000,Cap Space,2019
P.J. Tucker,tuckepj01,HOU,7969537,MLE,2019
Cory Joseph,josepco01,IND,7945000,Cap Space,2019
JaMychal Green,greenja01,LAC,7866667,Bird Rights,2019
Karl-Anthony Towns,townska01,MIN,7839435,1st round pick,2019
Kyle Korver,korveky01,UTA,7560000,Bird Rights,2019
Jeremy Lamb,lambje01,CHO,7488372,Rookie scale extension,2019
Darrell Arthur,arthuda01,PHO,7464912,,2019
Lonzo Ball,balllo01,LAL,7461960,1st Round Pick,2019
Doug McDermott,mcderdo01,IND,7333334,,2019
Jae Crowder,crowdja01,UTA,7305825,Bird Rights,2019
Marvin Bagley,baglema01,SAC,7305600,1st Round Pick,2019
D.J. Augustin,augusdj01,ORL,7250000,Cap Space,2019
Dewayne Dedmon,dedmode01,ATL,7200000,Cap space,2019
Lance Thomas,thomala01,NYK,7119650,Cap Space,2019
D'Angelo Russell,russeda01,BRK,7019698,1st round pick,2019
Langston Galloway,gallola01,DET,7000000,MLE,2019
Davis Bertans,bertada01,SAS,7000000,Early Bird Rights,2019
Ersan Ilyasova,ilyaser01,MIL,7000000,MLE,2019
Boban Marjanovic,marjabo01,PHI,7000000,Cap Space,2019
Al-Farouq Aminu,aminual01,POR,6957105,Cap Space,2019
Jayson Tatum,tatumja01,BOS,6700800,1st Round Pick,2019
Luka Doncic,doncilu01,DAL,6560640,1st Round Pick,2019
Nemanja Bjelica,bjeline01,SAC,6500000,,2019
Mario Hezonja,hezonma01,NYK,6500000,MLE,2019
Ben Simmons,simmobe01,PHI,6434520,1st Round pick,2019
Milos Teodosic,teodomi01,LAC,6300000,,2019
Wayne Ellington,ellinwa01,PHO,6270000,,2019
Marco Belinelli,belinma01,SAS,6153846,MLE,2019
Wesley Johnson,johnswe01,WAS,6134520,,2019
Josh Jackson,jacksjo02,PHO,6041520,1st Round Pick,2019
Montrezl Harrell,harremo01,LAC,6000000,,2019
Jonathon Simmons,simmojo02,PHI,6000000,Cap space,2019
Ish Smith,smithis01,DET,6000000,Cap Space,2019
Jaren Jackson,jacksja02,MEM,5915040,1st Round Pick,2019
Brandon Ingram,ingrabr01,LAL,5757120,1st Round pick,2019
Anthony Tolliver,tollian01,MIN,5750000,MLE,2019
Kristaps Porzingis,porzikr01,DAL,5697054,1st round pick,2019
Deron Williams,willide01,BRK,5474787,,2019
De'Aaron Fox,foxde01,SAC,5470920,1st Round Pick,2019
Ben McLemore,mclembe01,SAC,5460000,,2019
Alex Abrines,abrinal01,OKC,5455236,,2019
Patrick Patterson,pattepa01,OKC,5451600,MLE,2019
Jason Smith,smithja02,NOP,5450000,,2019
Marcus Morris,morrima03,BOS,5375000,Bird Rights,2019
Trae Young,youngtr01,ATL,5356440,1st Round Pick,2019
Dwight Howard,howardw01,WAS,5337000,MLE,2019
DeMarcus Cousins,couside01,GSW,5337000,MLE,2019
Josh Smith,smithjo03,DET,5331729,,2019
Alexis Ajinca,ajincal01,LAC,5285394,,2019
Thabo Sefolosha,sefolth01,UTA,5250000,Cap space,2019
Aron Baynes,baynear01,BOS,5193600,,2019
Jaylen Brown,brownja02,BOS,5169960,1st Rd pick,2019
Patrick Beverley,beverpa01,LAC,5027028,Bird Rights,2019
Mike Muscala,muscami01,LAL,5000000,Cap space,2019
Dirk Nowitzki,nowitdi01,DAL,5000000,Cap Space,2019
Tony Parker,parketo01,CHO,5000000,MLE,2019
Jonathan Isaac,isaacjo01,ORL,4969080,1st Round Pick,2019
Mohamed Bamba,bambamo01,ORL,4865040,1st Round Pick,2019
Willie Cauley-Stein,caulewi01,SAC,4696875,1st round pick,2019
Dragan Bender,bendedr01,PHO,4661280,1st Round pick,2019
Ron Baker,bakerro01,NYK,4544400,,2019
Lauri Markkanen,markkla01,CHI,4536120,1st Round Pick,2019
Lance Stephenson,stephla01,LAL,4449000,,2019
Kyle O'Quinn,oquinky01,IND,4449000,Room Exception,2019
Ed Davis,davised01,BRK,4449000,Room Exception,2019
Wendell Carter,cartewe01,CHI,4441200,1st Round Pick,2019
Justin Holiday,holidju01,MEM,4384616,MLE,2019
Alex Len,lenal01,ATL,4350000,Room Exception,2019
Mike Scott,scottmi01,PHI,4320500,MLE,2019
Luc Mbah a Moute,mbahalu01,LAC,4320500,,2019
Emmanuel Mudiay,mudiaem01,NYK,4294480,1st round pick,2019
Kris Dunn,dunnkr01,CHI,4221000,1st Round pick,2019
Frank Ntilikina,ntilila01,NYK,4155720,1st Round Pick,2019
Glenn Robinson,robingl02,DET,4075000,MLE,2019
Collin Sexton,sextoco01,CLE,4068600,1st Round Pick,2019
Al Jefferson,jeffeal01,IND,4000000,,2019
Stanley Johnson,johnsst04,NOP,3940402,1st round pick,2019
Buddy Hield,hieldbu01,SAC,3833760,1st Round pick,2019
Dennis Smith,smithde03,NYK,3819960,1st Round Pick,2019
Kevin Knox,knoxke01,NYK,3739920,1st Round Pick,2019
J.J. Barea,bareajo01,DAL,3710850,Cap Space,2019
Nene Hilario,hilarne01,HOU,3651480,Non-Bird Rights,2019
Zach Collins,colliza01,POR,3628920,1st Round Pick,2019
Frank Kaminsky,kaminfr01,CHO,3627842,1st round pick,2019
Mikal Bridges,bridgmi01,PHO,3552960,1st Round Pick,2019
Mirza Teletovic,teletmi01,MIL,3500000,,2019
Michael Beasley,beaslmi01,LAC,3500000,,2019
Jamal Murray,murraja01,DEN,3499800,1st Round pick,2019
Rodney Hood,hoodro01,POR,3472887,,2019
Jodie Meeks,meeksjo01,MIL,3454500,,2019
Justise Winslow,winslju01,MIA,3448926,1st round pick,2019
Malik Monk,monkma01,CHO,3447480,1st Round Pick,2019
Myles Turner,turnemy01,IND,3410284,1st round pick,2019
Allonzo Trier,trieral01,NYK,3382000,Bi-Annual Exception,2019
Brook Lopez,lopezbr01,MIL,3382000,Bi-annual Exception,2019
Shai Gilgeous-Alexander,gilgesh01,LAC,3375360,1st Round Pick,2019
Trey Lyles,lylestr01,DEN,3364249,1st round pick,2019
Ekpe Udoh,udohek01,UTA,3360000,Room Exception,2019
Devin Booker,bookede01,PHO,3314365,1st round pick,2019
Luke Kennard,kennalu01,DET,3275280,1st Round Pick,2019
Cameron Payne,payneca01,CHI,3263295,,2019
Troy Daniels,danietr01,PHO,3258539,Cap Space,2019
Kelly Oubre,oubreke01,PHO,3208630,1st round pick,2019
Miles Bridges,bridgmi02,CHO,3206640,1st Round Pick,2019
Marquese Chriss,chrisma01,CLE,3206160,1st Rd pick,2019
Tomas Satoransky,satorto01,WAS,3129187,Cap Space,2019
Bryn Forbes,forbebr01,SAS,3125000,Early Bird Rights,2019
Donovan Mitchell,mitchdo01,UTA,3111480,1st Round Pick,2019
Terry Rozier,roziete01,BOS,3050390,1st round pick,2019
Jerome Robinson,robinje01,LAC,3046200,1st Round Pick,2019
Yogi Ferrell,ferreyo01,SAC,3000000,Cap Space,2019
Elfrid Payton,paytoel01,NOP,3000000,Bi-annual Exception,2019
Bam Adebayo,adebaba01,MIA,2955840,1st Round Pick,2019
Jakob Poeltl,poeltja01,SAS,2947320,1st Round pick,2019
Michael Porter,portemi01,DEN,2894160,1st Round Pick,2019
Andrew Nicholson,nichoan01,POR,2844429,,2019
Justin Jackson,jacksju01,DAL,2807880,1st Round Pick,2019
Thon Maker,makerth01,DET,2799720,1st Round pick,2019
Seth Curry,curryse01,POR,2795000,MLE,2019
Cedi Osman,osmande01,CLE,2775000,MLE,2019
Sam Dekker,dekkesa01,WAS,2760095,1st Round pick,2019
Troy Brown,browntr01,WAS,2749080,1st Round Pick,2019
Guerschon Yabusele,yabusgu01,BOS,2667600,1st Round Pick,2019
Justin Patton,pattoju01,PHI,2667600,,2019
Domantas Sabonis,sabondo01,IND,2659800,1st Round pick,2019
Jerian Grant,grantje02,ORL,2639314,1st Round pick,2019
Zhaire Smith,smithzh01,PHI,2611800,1st Round Pick,2019
Delon Wright,wrighde01,MEM,2536898,1st Round pick,2019
D.J. Wilson,wilsodj01,MIL,2534280,1st Round Pick,2019
Dario Saric,saricda01,MIN,2526840,1st Round pick,2019
Taurean Prince,princta02,ATL,2526840,1st Round pick,2019
Justin Anderson,anderju01,ATL,2516048,1st Round pick,2019
Manu Ginobili,ginobma01,SAS,2500000,,2019
Dante Cunningham,cunnida01,SAS,2500000,Bi-annual Exception,2019
Reggie Bullock,bullore01,LAL,2500000,Cap space,2019
Bobby Portis,portibo01,WAS,2494346,1st Round pick,2019
Donte DiVincenzo,divindo01,MIL,2481000,1st Round Pick,2019
Rondae Hollis-Jefferson,holliro01,BRK,2470357,1st Round pick,2019
Tyus Jones,jonesty01,MIN,2444053,1st Round pick,2019
Jarell Martin,martija01,ORL,2416222,1st Round pick,2019
T.J. Leaf,leaftj01,IND,2407560,1st Round Pick,2019
Jeff Green,greenje02,WAS,2393887,Minimum Salary,2019
Amir Johnson,johnsam01,PHI,2393887,Minimum Salary,2019
Raymond Felton,feltora01,OKC,2393887,Minimum Salary,2019
Luol Deng,denglu01,MIN,2393887,,2019
Udonis Haslem,hasleud01,MIA,2393887,Minimum Salary,2019
Dwyane Wade,wadedw01,MIA,2393887,Minimum Salary,2019
JaVale McGee,mcgeeja01,LAL,2393887,Minimum Salary,2019
Gerald Green,greenge01,HOU,2393887,Minimum Salary,2019
Andrew Bogut,bogutan01,GSW,2393887,Minimum Salary,2019
Jose Calderon,caldejo01,DET,2393887,Minimum Salary,2019
Zaza Pachulia,pachuza01,DET,2393887,Minimum Salary,2019
Devin Harris,harride01,DAL,2393887,Minimum Salary,2019
Channing Frye,fryech01,CLE,2393887,Minimum Salary,2019
Carmelo Anthony,anthoca01,CHI,2393887,,2019
Vince Carter,cartevi01,ATL,2393887,Minimum Salary,2019
Jamal Crawford,crawfja01,PHO,2393887,,2019
Tyson Chandler,chandty01,LAL,2393887,,2019
Wayne Ellington,ellinwa01,DET,2383076,,2019
Lonnie Walker,walkelo01,SAS,2357160,1st Round Pick,2019
Jamal Crawford,crawfja01,ATL,2304226,,2019
John Collins,collijo01,ATL,2299080,1st Round Pick,2019
Denzel Valentine,valende01,CHI,2280600,1st Round pick,2019
Larry Nance,nancela02,CLE,2272391,1st Round pick,2019
Kevin Huerter,huertke01,ATL,2250960,1st Round Pick,2019
Monta Ellis,ellismo01,IND,2245400,,2019
Harry Giles,gilesha01,SAC,2207040,1st Round Pick,2019
Darius Miller,milleda01,NOP,2205000,MLE,2019
Derrick Rose,rosede01,MIN,2176260,Minimum Salary,2019
Omri Casspi,casspom01,MEM,2176260,,2019
Juan Hernang—mez,hernaju01,DEN,2166360,1st Round pick,2019
Quincy Pondexter,pondequ01,SAS,2165481,,2019
Jonas Jerebko,jerebjo01,GSW,2165481,Minimum Salary,2019
Greg Monroe,monrogr01,BRK,2165481,,2019
Josh Okogie,okogijo01,MIN,2160720,1st Round Pick,2019
